MX0000020151976TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI 2263  I 2470  I 2614  I 2361  I 2184  I 2106  I 1673  I
MX0000020151977TAVG 1555  I 1807  I 1508  I 1752  I 1756  I 2253  I 2639  I 2610  I 2623  I 2202  I 2011  I 1899  I
MX0000020151978TAVG 1610  I 1587  I 1783  I 1738  I 1964  I 2453  I 2507  I 2529  I 2434  I 2423  I 2041  I 1692  I
MX0000020151979TAVG 1623  I 1657  I 1776  I 1881  I 1947  I 2304  I 2534  I 2446  I 2708  I 2245  I 1877  I 1717  I
MX0000020151980TAVG 1630  I 1849  I 1659  I 1864  I 1796  I-9999    3080  I 2735  I-9999 QI-9999 QI 2063  I 1855  I
MX0000020151981TAVG 1759  I 1826  I 1641  I 1713  I 1964  I 2527  I 2841  I 2856  I 2673  I 2085  I 1964  I 1799  I
MX0000020151982TAVG 1517  I 1742  I 1811  I 1913  I 1902  I 2095  I 2496  I 2675  I 2576  I 2170  I 1934  I 1526  I
MX0000020151983TAVG 1929  I 1969  I 1910  I-9999 QI 1984  I-9999    2478  I-9999   -9999   -9999    1884  I-9999   
MX0000020151984TAVG 1971  I 1975  I 1933  I-9999   -9999    2169  I 2738  I 2324  I-9999   -9999   -9999    1521  I
MX0000020151985TAVG 1048  I-9999    1934  I-9999    2025  I 2241  I-9999    2397  I-9999    2119  v-9999    1959  v
MX0000020151986TAVG 1969  v-9999    2024  v 2089  v 2064  v-9999    2244  v 2254  v 2189  v 2104  v 2059  v-9999   
MX0000020151987TAVG-9999   -9999   -9999    2084  v 1964  v 2184  v 2209  v-9999    2319  I-9999    2074  I-9999   
MX0000020151988TAVG 1838  I-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   
MX0000020151989TAVG-9999   -9999   -9999   -9999   -9999   -9999    2599  I-9999    2438  I-9999    1711  I 1579  I
MX0000020151990TAVG 1385  I 1376  I-9999    1722  I 1892  I 2287  I 2687  I-9999    2521  I 2286  I 1900  I 1553  I
MX0000020151991TAVG 1646  I 1972  I-9999   -9999   -9999    2024  I 2226  I 2360  I 2330  I 2250  I 2070  I 1516  I
MX0000020151992TAVG 1676  I 1647  I 1648  I 2019  I-9999   -9999   -9999   -9999   -9999    2221  I 2092  I 1631  I
MX0000020151993TAVG-9999    1671  I 1861  I 2002  I 2059  I 2289  I 2338  I-9999   -9999   -9999   -9999    1727  I
MX0000020151994TAVG-9999    1701  I 1718  I 1974  I 2057  I 2195  I-9999    2459  I-9999   -9999   -9999   -9999   
MX0000020151997TAVG-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999    1648  I
MX0000020151998TAVG-9999   -9999   -9999    1829  I-9999   -9999    2721  I-9999 QI 2564  v 2215  v 1970  v 1654  v
MX0000020151999TAVG 1675  v 1775  v 1645  v 1720  v-9999   -9999   -9999   -9999   -9999    2525  v 2155  v 1660  v
MX0000020152000TAVG 1815  v 1890  v 1704  v 1995  v 1995  v 2560  v-9999    2740  v 2695  v 2110  v 1704  v 1925  v
MX0000020152001TAVG 1530  v 1554  v 1550  v 1829  v 2130  v 2360  v 2515  v 2590  v 2640  v 2250  v 1929  v 1370  v
MX0000020152002TAVG 1350  v 1485  v 1629  v 1860  v-9999    2230  v 2470  v 2650  v 2740  v 2010  v 2004  v-9999   
MX0000020321948TAVG-9999   -9999   -9999    1456  I 1460  I 1752  I 1846  I 1937  I 1883  I 1613  I 1369  I 1110  I
MX0000020321949TAVG-9999   -9999    1193  I 1480  I 1621  I 1886  I 1985  I 1957  I 1990  I 1555  I-9999    1126  I
MX0000020321950TAVG  988  I 1187  I 1313  I 1431  I 1490  I 1693  I 1989  I 1896  I 1817  I 1819  I 1547  I 1285  I
MX0000020321951TAVG-9999    1201  I 1322  I 1491  I 1521  I 1723  I 1966  I 2061  I 1939  I 1580  I 1413  I 1107  I
MX0000020321952TAVG 1062  I 1172  I 1116  I 1414  I 1608  I-9999 QI 1782  I 2148  I 1987  I-9999    1405  I 1148  I
MX0000020321953TAVG 1270  I 1152  I 1290  I 1236  I 1519  I 1576  I 2032  I 1992  I 1843  I 1716  I 1568  I 1167  I
MX0000020321954TAVG 1116  I 1319  I 1230  I 1544  I 1656  I 1716  I 2142  I 1974  I 2047  I 1669  I 1487  I 1286  I
MX0000020321955TAVG 1027  I 1104  I 1340  I 1364  I 1530  I 1689  I 1906  I 2150  I 2079  I 1574  I 1309  I 1210  I
MX0000020321956TAVG 1117  I-9999   -9999    1382  I 1616  I 1788  I 1963  I 1950  I 2113  I 1721  I 1534  I-9999   
MX0000020321957TAVG 1252  I 1426  I 1344  I 1464  I 1545  I 1884  I 2089  I 2160  I 1979  I 1779  I 1359  I 1385  I
MX0000020321958TAVG 1247  I 1356  I 1221  I 1508  I 1719  I 1813  I 2027  I 2211  I 2133  I 2064  I-9999    1401  I
MX0000020321959TAVG 1379  I 1265  I 1517  I 1721  I-9999    1896  I 2212  I 2266  I 1977  I 1839  I 1614  I 1393  I
MX0000020321960TAVG 1089  I 1182  I 1400  I 1529  I 1629  I 1791  I 2118  I 2117  I 2121  I 1740  I 1448  I 1181  I
MX0000020321961TAVG 1360  I 1290  I 1347  I 1541  I 1566  I 1780  I 2076  I 2101  I 1999  I 1760  I 1364  I 1205  I
MX0000020321962TAVG 1232  I 1155  I 1141  I 1558  I 1509  I 1692  I 1879  I 2033  I 1913  I 1572  I 1392  I 1234  I
MX0000020321963TAVG 1120  I 1438  I-9999    1292  I 1615  I 1756  I 1938  I 2097  I 2234  I 1845  I 1512  I 1319  I
MX0000020321964TAVG-9999    1205  I 1251  I 1425  I-9999    1803  I-9999    2002  I 1824  I 1835  I 1305  I 1214  I
MX0000020321965TAVG 1325  I 1182  I-9999    1442  I 1519  I 1582  I 1837  I 2090  I 1922  I-9999    1613  I 1258  I
MX0000020321966TAVG 1078  I 1069  I 1337  I-9999    1663  I 1815  I 1998  I 2202  I-9999   -9999    1523  I 1196  I
MX0000020321967TAVG 1209  I 1295  I 1339  I 1245  I 1647  I 1692  I 2058  I 2198  I-9999    1813  I 1665  I 1155  I
MX0000020321968TAVG 1151  I 1429  I 1387  I 1502  I 1636  I 1798  I 2027  I 2048  I 2008  I 1712  I 1492  I-9999   
MX0000020321969TAVG 1376  I 1206  I-9999    1497  I 1635  I-9999    1989  I-9999 XI-9999 XI-9999 XI-9999   -9999 XI
MX0000020321970TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999   -9999 XI-9999 XI-9999 XI-9999   -9999 XI-9999   
MX0000020321971TAVG-9999   -9999 XI-9999 XI 1379  I 1550  I 1704  I 1939  I 2310  I 2085  I 1684  I 1276  I 1039  I
MX0000020321972TAVG 1001  I 1291  I 1408  I 1496  I 1661  I 1839  I-9999 QI 2149  I 2001  I 1853  I 1373  I 1213  I
MX0000020321973TAVG-9999    1322  I 1194  I 1326  I 1569  I 1789  I 1926  I 1907  I 1881  I 1624  I 1602  I 1190  I
MX0000020321974TAVG 1134  I 1601  I 1512  I 1475  I 1560  I 1830  I 2100  I 2039  I 1983  I 1730  I 1458  I 1132  I
MX0000020321975TAVG 1124  I-9999    1206  I 1299  I 1554  I 1680  I 1891  I 1978  I 2065  I 1710  I 1414  I 1344  I
MX0000020321976TAVG 1309  I 1341  I 1298  I-9999    1613  I 1823  I 2041  I 1969  I 2130  I 1824  I 1627  I 1393  I
MX0000020321977TAVG 1329  I 1398  I 1200  I 1493  I 1509  I 1791  I 1970  I 2097  I 1998  I 1826  I 1535  I 1501  I
MX0000020321978TAVG 1393  I 1368  I 1530  I 1512  I 1692  I 1915  I-9999    2026  I 2121  I 1921  I 1424  I 1100  I
MX0000020321979TAVG 1146  I 1166  I 1313  I 1450  I 1643  I 1893  I 1973  I 2069  I 2145  I 1718  I 1333  I 1303  I
MX0000020321980TAVG 1340  I 1457  I 1299  I 1463  I 1514  I 1677  I 2004  I 2130  I 1927  I 1715  I 1559  I-9999   
MX0000020321981TAVG-9999    1406  I 1361  I 1505  I 1701  I 1977  I 2147  I 2143  I 2051  I 1653  I 1430  I-9999   
MX0000020321982TAVG 1180  I 1387  I 1424  I 1433  I 1585  I 1645  I 1933  I 2055  I 2118  I 1848  I 1471  I 1257  I
MX0000020321983TAVG 1334  I 1389  I 1414  I 1381  I 1579  I 1748  I 1956  I 2290  I 2320  I 2003  I 1543  I 1348  I
MX0000020321984TAVG 1319  I 1300  I 1430  I 1521  I 1734  I 1898  I 2240  I 2231  I 2357  I 1761  I 1321  I 1220  I
MX0000020321985TAVG 1188  I 1230  I 1290  I 1543  I 1620  I 1770  I 2141  I 2100  I 1996  I 1801  I 1413  I-9999   
MX0000020321986TAVG 1395  I 1366  I 1505  I 1594  I 1653  I 1848  I 1990  I 2146  I 1788  I 1675  I 1620  I 1343  I
MX0000020321987TAVG-9999    1323  I 1353  I 1627  I 1686  I 1805  I 1879  I 1996  I 2014  I 1956  I-9999    1131  I
MX0000020321988TAVG 1195  I 1379  I 1386  I 1546  I 1608  I 1704  I-9999    2000  I 1950  I 1762  I-9999    1186  I
MX0000020321989TAVG 1161  I 1218  I 1372  I-9999    1600  I-9999    2014  I 2064  I 2065  I 1716  I 1510  I 1332  I
MX0000020321990TAVG 1198  I 1178  I 1334  I 1621  I 1616  I 1941  I-9999    2115  I 2115  I 1946  I 1576  I 1216  I
MX0000020321991TAVG 1322  I 1446  I 1262  I 1444  I-9999   -9999   -9999    1959  I-9999    1837  I 1527  I 1289  I
MX0000020321992TAVG 1295  I 1467  I-9999   -9999    1808  I 1820  I 2154  I 2291  I 2225  I 1804  I 1495  I 1240  I
MX0000020321993TAVG-9999    1309  I-9999    1558  I 1698  I 1879  I 2018  I 1934  I 1862  I 1864  I 1514  I-9999   
MX0000020321994TAVG 1275  I 1457  I 1409  I 1530  I 1658  I 1881  I 2035  I-9999   -9999   -9999   -9999    1179  I
MX0000020321995TAVG 1243  I 1506  I-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999    1560  I-9999   
MX0000020321996TAVG-9999    1379  I 1431  I-9999    1790  I-9999    1820  I 1808  I 1745  I 1490  I-9999   -9999   
MX0000020321997TAVG-9999   -9999    1451  I 1571  I 1826  I-9999    1914  I 2242  I 2146  I 1862  I-9999   -9999   
MX0000020321998TAVG-9999   -9999   -9999   -9999   -9999    1690  I 2085  I 2232  I-9999   -9999   -9999   -9999   
MX0000020341930TAVG 1230  I 1701  I 1785  I 2277  I 2282  I 2978  I 3408  I 3278  I 3166  I 2234  I-9999 QI-9999   
MX0000020341931TAVG 1729  I 1557  I 1925  I 2329  I 2776  I 2984  I 3601  I 3343  I 2932  I 2322  I 1582  I 1153  I
MX0000020341932TAVG 1126  I 1554  I 1908  I 2184  I 2530  I 2945  I 3321  I 3312  I 3125  I 2267  I 1796  I 1170  I
MX0000020341933TAVG 1132  I 1229  I 1862  I 1983  I 2367  I 2964  I 3426  I 3383  I 3052  I 2615  I 1737  I 1369  I
MX0000020341934TAVG 1386  I 1709  I 2245  I 2436  I 2817  I 2750  I 3404  I 3428  I 3023  I 2494  I 1825  I 1401  I
MX0000020341935TAVG 1300  I 1605  I 1683  I 2199  I 2449  I 3139  I 3327  I 3336  I 3156  I 2328  I 1506  I 1365  I
MX0000020341936TAVG 1311  I 1563  I 1992  I 2328  I 2756  I 3142  I 3412  I 3406  I 2954  I 2336  I 1721  I 1343  I
MX0000020341937TAVG  819  I 1498  I 1770  I 2128  I 2584  I 3061  I 3470  I 3464  I 3236  I 2486  I 1835  I 1556  I
MX0000020341938TAVG 1437  I 1476  I 1719  I 2165  I 2597  I 2965  I 3307  I 3305  I 3131  I 2315  I 1469  I 1432  I
MX0000020341939TAVG 1325  I 1232  I 1838  I 2351  I 2642  I-9999   -9999    3443  I-9999   -9999   -9999   -9999   
MX0000020341943TAVG 1506  " 1806  " 2166  " 2416  " 2796  " 2946  " 3396  " 3356  " 3206  " 2516  " 1806  " 1426  "
MX0000020341944TAVG 1316  " 1376  " 1816  " 2086  " 2486  " 2726  " 3166  " 3286  " 3036  " 2506  " 1716  " 1456  "
MX0000020341945TAVG 1356  " 1496  " 1566  " 2046  " 2456  " 2826  " 3356  " 3296  " 3036  " 2546  " 1686  " 1316  "
MX0000020341946TAVG 1356  " 1406  " 1706  " 2346  " 2516  " 3036  " 3276  " 3286  " 3006  " 2176  " 1566  " 1566  "
MX0000020341947TAVG 1266  " 1816  " 1876  " 2196  " 2666  " 2906  " 3306  " 3206  " 3096  " 2456  " 1656  " 1386  "
MX0000020341948TAVG 1426  " 1446  " 1536  " 2176  " 2506  " 2916  " 3246  " 3276  " 3046  " 2158  I-9999    1306  I
MX0000020341949TAVG 1087  I 1568  I-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999    1275  I
MX0000020341950TAVG 1091  I-9999 XI-9999 XI-9999 XI-9999 QI-9999 QI-9999 QI-9999 QI-9999 QI-9999 XI-9999 XI-9999 XI
MX0000020341951TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 QI-9999 QI-9999 QI-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020341952TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999   -9999 XI-9999   -9999   -9999   -9999   -9999 XI 1242  "
MX0000020341953TAVG 1522  " 1422  " 1772  " 2102  " 2252  " 2892  " 3492  " 3312  " 3062  " 2432  " 1852  " 1212  "
MX0000020341954TAVG 1282  " 1792  " 1692  " 2412  " 2692  " 2922  " 3442  " 3202  " 3092  " 2542  " 1942  " 1312  "
MX0000020341955TAVG 1082  " 1282  " 1782  " 2032  " 2432  " 2932  " 3202  " 3332  " 3062  " 2622  " 1782  " 1452  "
MX0000020341956TAVG 1422  " 1282  " 1862  " 2122  " 2612  " 3122  " 3312  " 3232  " 3282  "-9999 X"-9999 X"-9999 X"
MX0000020341957TAVG-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"
MX0000020341958TAVG-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 X"-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020341959TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI 1375  I
MX0000020341960TAVG 1102  I 1405  I 2009  I 2296  I 2572  I 3297  I 3513  I 3448  I 3249  I 2434  I 1745  I 1285  I
MX0000020341961TAVG 1469  I 1610  I 1784  I 2212  I 2414  I 3167  I 3409  I 3346  I 2789  I 2307  I 1563  I 1300  I
MX0000020341962TAVG 1321  I 1557  I 1573  I 2436  I 2397  I 2976  I 3334  I 3482  I 3170  I 2458  I 1950  I 1499  I
MX0000020341963TAVG 1157  I 1906  I 1743  I 1976  I 2641  I 2848  I 3423  I 3347  I 3196  I 2576  I 1767  I 1283  I
MX0000020341964TAVG 1097  I 1312  I 1618  I 1982  I 2415  I 2964  I 3411  I 3414  I 2989  I 2760  I 1569  I 1401  I
MX0000020341965TAVG 1412  I 1527  I 1653  I 2077  I 2469  I 2705  I 3343  I 3407  I 2825  I 2614  I 1910  I 1286  I
MX0000020341966TAVG 1129  I 1307  I 1880  I 2292  I 2689  I 3081  I 3370  I 3466  I 3097  I 2345  I-9999   -9999   
MX0000020341967TAVG 1340  I 1589  I 1869  I 1725  I 2506  I 2860  I 3525  I 3558  I 3001  I 2509  I 2004  I 1194  I
MX0000020341968TAVG 1274  I 1866  I 1865  I 2084  I 2577  I 3071  I 3361  I 3211  I 2997  I 2381  I 1812  I 1137  I
MX0000020341969TAVG 1540  I 1433  I 1750  I 2170  I 2663  I 2848  I 3423  I 3638  I 3196  I 2219  I 1807  I 1426  I
MX0000020341970TAVG 1342  I 1662  I 1709  I 1902  I 2574  I 3027  I 3512  I 3548  I 2938  I 2262  I 1801  I 1316  I
MX0000020341971TAVG 1345  I 1577  I 1827  I 2032  I 2312  I 2911  I 3448  I 3423  I 3024  I 2060  I 1650  I 1182  I
MX0000020341972TAVG 1208  I 1705  I 2166  I 2535  I-9999    3074  I 3542  I 3281  I 2950  I 2235  I 1625  I 1264  I
MX0000020341973TAVG 1240  I 1565  I 1595  I 1997  I 2686  I 3129  I 3367  I 3283  I 2893  I 2422  I 1780  I 1484  I
MX0000020341974TAVG 1387  I 1516  I 1906  I 2155  I 2589  I 3245  I 3377  I 3339  I 3261  I 2516  I 1832  I 1233  I
MX0000020341975TAVG 1306  I 1486  I 1687  I 1755  I 2500  I 2901  I 3372  I 3344  I 3115  I 2292  I-9999    1403  I
MX0000020341976TAVG 1461  I 1613  I 1671  I 1962  I 2589  I 3061  I 3366  I 3216  I 2865  I 2409  I 1909  I 1443  I
MX0000020341977TAVG 1443  I 1740  I 1576  I 2213  I 2252  I 3138  I 3502  I 3444  I 3037  I 2599  I 1952  I-9999   
MX0000020341978TAVG 1452  I 1636  I 1983  I 2052  I 2566  I 3254  I 3484  I 3337  I 2998  I 2699  I 1740  I 1143  I
MX0000020341979TAVG 1192  I 1480  I 1785  I 2202  I 2542  I 3125  I 3351  I 3201  I 3276  I 2554  I 1706  I 1549  I
MX0000020341980TAVG-9999    1761  I 1739  I 2152  I 2329  I 3011  I 3524  I 3374  I-9999   -9999   -9999   -9999   
MX0000020341981TAVG 1718  I 1752  I 1861  I 2361  I 2599  I 3345  I 3510  I 3517  I 3205  I 2333  I 1968  I 1531  I
MX0000020341982TAVG 1294  I 1594  I 1720  I 2062  I 2538  I 2835  I 3316  I 3413  I 2994  I 2370  I 1699  I 1266  I
MX0000020341983TAVG 1451  I 1618  I 1873  I 1966  I 2680  I 2982  I 3259  I 3081  I 3237  I 2516  I 1849  I 1504  I
MX0000020341984TAVG 1497  I 1636  I 1875  I 2182  I 2949  I 3086  I 3395  I 3398  I 3264  I 2262  I 1753  I 1253  I
MX0000020341985TAVG 1341  I 1479  I 1885  I 2529  I 2701  I 3204  I 3523  I 3439  I 2864  I 2395  I 1670  I 1446  I
MX0000020341986TAVG 1695  I 1791  I 2127  I 2247  I 2667  I 3245  I-9999    3541  I 2798  I 2337  I 1888  I 1424  I
MX0000020341987TAVG 1325  I 1573  I 1725  I 2469  I-9999   -9999    3302  I 3403  I 3104  I 2665  I 1748  I 1239  I
MX0000020341988TAVG 1369  I 1683  I 1947  I 2158  I 2541  I 3038  I 3399  I 3284  I 2941  I 2721  I 1923  I 1439  I
MX0000020341989TAVG 1246  I 1528  I 2172  I 2589  I 2753  I 3143  I 3559  I 3408  I 3046  I 2541  I 1775  I 1432  I
MX0000020341990TAVG 1457  I 1338  I 1738  I 2231  I 2582  I 3117  I 3563  I 3376  I 3164  I 2487  I 1838  I 1157  I
MX0000020341991TAVG 1378  I 1883  I 1491  I 2069  I 2481  I 3032  I 3292  I 3498  I 3149  I 2900  I 1918  I 1346  I
MX0000020341992TAVG 1288  I 1687  I 1852  I 2390  I 2803  I 3109  I 3432  I 3474  I 3102  I 2620  I-9999    1267  I
MX0000020341993TAVG 1398  I-9999   -9999    2301  I 2723  I-9999    3378  I 3381  I 2995  I 2535  I 1655  I 1376  I
MX0000020341994TAVG 1449  I 1426  I 1892  I 2300  I 2550  I 3430  I 3595  I 3526  I 3193  I 2386  I 1454  I 1301  I
MX0000020341995TAVG 1386  I 1848  I 1957  I 2107  I 2378  I 2990  I 3469  I 3641  I 3362  I 2522  I 2051  I 1499  I
MX0000020341996TAVG 1476  I 1795  I 2013  I 2401  I 2870  I 3225  I 3591  I 3511  I 3098  I 2459  I 1826  I 1403  I
MX0000020341997TAVG 1472  I 1534  I 2073  I 2265  I 3059  I 3040  I 3341  I 3553  I 3201  I 2323  I 1856  I 1141  I
MX0000020341998TAVG 1350  I 1408  I 1790  I 2019  I 2381  I 2891  I 3530  I 3520  I 3010  I 2358  I 1761  I 1381  I
MX0000020381929TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020381930TAVG-9999   -9999 XI-9999 XI-9999 XI-9999   -9999   -9999 XI-9999 XI-9999 XI-9999 XI-9999   -9999   
MX0000020381932TAVG-9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999   -9999 XI
MX0000020381933TAVG-9999 XI-9999    1504  I 1592  I 1670  I 1993  I 2129  I 2211  I 1894  I 1921  I 1750  I 1248  I
MX0000020381934TAVG 1473  I 1504  I 1913  I 1813  I 1953  I 1861  I 2310  I 2267  I 2267  I 1894  I 1566  I 1465  I
MX0000020381935TAVG 1289  I 1351  I 1151  I 1515  I 1670  I 1918  I 2148  I 2387  I 2112  I 1813  I 1348  I 1344  I
MX0000020381936TAVG 1262  I 1194  I-9999   -9999    1854  I 2029  I 2342  I 2351  I 2080  I 1829  I 1744  I 1178  I
MX0000020381939TAVG 1252  I 1060  I 1234  I 1752  I 1736  I 1926  I 2179  I 2243  I 2279  I 1990  I 1738  I 1600  I
MX0000020381940TAVG 1446  I 1442  I 1551  I 1728  I 1955  I 1949  I 2193  I 2160  I-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020381941TAVG-9999 XI-9999 XI-9999   -9999   -9999 XI-9999 XI-9999 XI-9999 XI-9999 XI 1886  I 1718  I 1309  I
MX0000020381942TAVG 1355  I 1278  I 1364  I 1466  I 1694  I 1879  I 2149  I 2122  I 1876  I 1837  I 1635  I 1361  I
MX0000020381943TAVG 1321  I 1432  I 1401  I 1629  I 1876  I 1831  I 2170  I 2194  I 2113  I 1871  I 1667  I 1256  I
MX0000020381944TAVG 1242  I 1116  I 1368  I 1545  I 1774  I 1738  I 1885  I 2069  I 1940  I 1687  I 1435  I 1467  I
MX0000020381945TAVG 1204  I 1294  I 1196  I 1443  I 1747  I 1893  I 2137  I 2235  I 2193  I 2047  I 1704  I 1384  I
MX0000020381946TAVG 1353  I 1315  I  975  I 1815  I 1736  I 2068  I 2090  I 2201  I 2200  I 1781  I 1457  I 1342  I
MX0000020381947TAVG 1191  I 1363  I 1528  I 1750  I 1786  I 1930  I 2136  I 2112  I 2089  I 1906  I 1486  I 1333  I
MX0000020381948TAVG 1342  I 1161  I 1222  I 1617  I 1666  I 1738  I 1985  I 1979  I 2067  I 1806  I 1751  I 1215  I
MX0000020381949TAVG  826  I 1049  I-9999   -9999   -9999    1971  I 2107  I 2176  I 2123  I 1758  I 1963  I-9999   
MX0000020381950TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020381951TAVG-9999 XI-9999 XI-9999 XI 1493  I 1713  I 1926  I 2192  I 2115  I 2078  I 1921  I 1592  I 1202  I
MX0000020381952TAVG 1100  I 1309  I 1194  I 1506  I 1832  I 1808  I 2105  I-9999    2220  I 1848  I 1461  I 1267  I
MX0000020381953TAVG 1503  I 1282  I 1337  I 1456  I 1663  I 1829  I 2262  I 2112  I 2024  I 1975  I 1735  I 1405  I
MX0000020381954TAVG 1159  I 1594  I 1299  I 1549  I 1774  I 1890  I 2334  I 2193  I 2132  I 1784  I 1693  I 1435  I
MX0000020381956TAVG 1196  I 1051  I 1381  I 1421  I 1750  I 1983  I 2114  I 2101  I 2335  I 1844  I 1881  I 1560  I
MX0000020381957TAVG 1236  I 1461  I 1400  I 1495  I 1633  I 2096  I 2248  I 2340  I 2093  I 1774  I 1402  I 1535  I
MX0000020381958TAVG 1385  I 1424  I 1261  I 1658  I 1836  I 2048  I 2200  I 2342  I 2289  I 2201  I 1674  I 1614  I
MX0000020381959TAVG 1470  I 1263  I 1666  I 1798  I 1715  I 2051  I 2375  I 2332  I 2169  I 1920  I 1843  I 1471  I
MX0000020381960TAVG 1141  I 1214  I 1471  I 1687  I 1814  I 2006  I 2287  I 2241  I 2309  I 1904  I 1517  I 1289  I
MX0000020381961TAVG 1589  I 1432  I 1432  I 1658  I 1664  I 1944  I 2188  I 2279  I 2075  I 1911  I 1455  I 1271  I
MX0000020381962TAVG 1278  I 1207  I 1169  I 1656  I 1616  I 1862  I 2069  I 2203  I 2083  I 1795  I 1519  I 1262  I
MX0000020381963TAVG 1202  I 1623  I 1314  I 1385  I 1787  I 1835  I 2131  I 2270  I 2404  I 1960  I 1565  I 1479  I
MX0000020381964TAVG 1206  I 1303  I 1299  I 1513  I 1620  I 1883  I 2179  I 2268  I 2079  I 2126  I 1525  I 1352  I
MX0000020381965TAVG 1352  I 1328  I 1429  I 1562  I 1651  I 1742  I 2058  I 2346  I 1988  I 2143  I 1604  I 1310  I
MX0000020381966TAVG 1194  I 1209  I 1472  I 1709  I 1787  I 2025  I 2215  I 2379  I 2141  I-9999 XI-9999 XI-9999 XI
MX0000020381967TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020381968TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI 2252  I 2236  I 2208  I 1889  I 1573  I 1198  I
MX0000020381969TAVG 1396  I 1153  I 1310  I 1619  I 1784  I 1882  I 2205  I 2407  I 2202  I 1798  I 1724  I 1289  I
MX0000020381970TAVG 1288  I 1528  I 1569  I 1638  I 1962  I 1961  I 2273  I 2377  I 2162  I 1851  I-9999 XI-9999 XI
MX0000020381976TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI
MX0000020381977TAVG-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI-9999 XI 2016  I 1810  I 1594  I
MX0000020381978TAVG 1451  I 1454  I 1601  I 1575  I 1913  I 2200  I 2266  I 2253  I 2315  I 2049  I 1500  I 1216  I
MX0000020381979TAVG 1188  I 1220  I 1399  I 1598  I 1811  I 2131  I 2215  I 2267  I 2476  I 1909  I 1631  I 1619  I
MX0000020381980TAVG 1499  I 1545  I 1432  I 1682  I 1606  I 2025  I 2321  I 2369  I 2135  I 2030  I 1732  I 1605  I
MX0000020381981TAVG 1515  I 1653  I 1443  I 1697  I 1898  I 2365  I 2463  I 2484  I 2309  I 1864  I 1739  I 1486  I
MX0000020381982TAVG 1316  I 1501  I 1467  I 1696  I 1793  I 1885  I 2238  I 2371  I 2305  I 2069  I 1553  I 1282  I
MX0000020381983TAVG 1509  I 1428  I 1530  I 1532  I 1819  I 1995  I 2273  I 2582  I 2485  I 2135  I 1670  I 1429  I
MX0000020381984TAVG 1505  I 1462  I 1634  I 1704  I 2054  I 2117  I 2530  I 2508  I 2610  I 1917  I 1493  I 1254  I
MX0000020381985TAVG 1313  I 1354  I 1351  I 1779  I 1827  I 2136  I 2498  I 2360  I 2180  I 1929  I 1534  I 1492  I
MX0000020381986TAVG 1704  I 1500  I 1622  I 1740  I 1835  I 2138  I 2231  I-9999    1968  I 1880  I 1762  I 1440  I
MX0000020381987TAVG 1247  I 1412  I 1453  I 1830  I-9999   -9999    2079  I-9999   -9999    2140  I 1623  I 1133  I
MX0000020381988TAVG-9999    1589  I 1668  I 1672  I 1840  I 1942  I 2303  I 2290  I 2206  I 1979  I 1526  I 1334  I
